X,Y,OBJECTID,ROAD,ROAD_NAME,COMMON_USAGE_NAME,START_SLK,END_SLK,CWY,START_TRUE_DIST,END_TRUE_DIST,NETWORK_TYPE,XSP,RA_NO,RA_NAME,LG_NO,LG_NAME,REST_AREA_TYPE,STAY_24_HOUR,REST_AREA_NAME,OWNERSHIP,INFORMATION_BOARD,SCENIC_LOOKOUT,COMMEMORATION_WAY,SURFACE,SURFACE_TYPE,SURFACE_AREA,CONSTRUCTED_SHELTER,NATURAL_SHADE,LIGHTING_PRESENT,NUMBER_OF_BINS,NUMBER_OF_TOILETS,ACCESSIBLE_TOILETS,EFFLUENT_DUMP_SITE,NUMBER_OF_TABLES,ACCESSIBLE_TABLES,ROUTE_NE_ID
122.4234272,-32.06656086,127078,H003,Eyre Hwy,Eyre Hwy,65.77,65.77,Single,65.53,65.53,State Road,Right,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,2150,No,No,,2,0,No,No,0,No,247631
114.9476892,-28.7130813,127079,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,35.02,35.02,Single,35.87,35.87,State Road,Left,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,297,No,Yes,,1,0,No,No,0,No,247642
115.3263409,-30.03844724,127080,H004,Brand Hwy,Brand Hwy,197.63,197.63,Single,194.92,194.92,State Road,Left,14,Mid West-Gascoyne,519,Coorow,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,1970,No,Yes,,1,0,No,No,0,No,247578
123.9537295,-32.45367746,127081,H003,Eyre Hwy,Eyre Hwy,225.5,225.5,Single,225.26,225.26,State Road,Left,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1150,No,Yes,,2,0,No,No,1,No,247631
114.9147076,-28.37713902,127082,M064,Moonyoonooka Yuna Rd,Chapman Valley Rd,58.39,58.39,Single,58.39,58.39,State Road,Left,14,Mid West-Gascoyne,516,Chapman Valley,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,780,No,No,,1,0,No,No,0,No,104328992
116.5978703,-20.85601439,127083,H007,North West Coastal Hwy,North West Coastal Hwy,1077.77,1077.77,Single,1073.47,1073.47,State Road,Left,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,2,Yes,No,0,No,247803
115.8535865,-33.60158277,127084,H009,South Western Hwy,South Western Hwy,190.29,190.29,Single,190.07,190.07,State Road,Left,2,South West,217,Donnybrook - Balingup,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,3,0,No,No,0,No,247846
121.7229189,-33.44132056,127085,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,316.04,316.04,Single,316,316,State Road,Left,5,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,Pioneer Park ,Other,No,No,,Surfaced,Two Coat Seal,500,Yes,No,,1,1,No,No,0,No,247618
119.2050813,-20.65160356,127086,M030,Marble Bar,Marble Bar Rd,393.93,393.93,Single,395.62,395.62,State Road,Left,11,Pilbara,812,East Pilbara,Minor Rest Area,No,Carlindie West,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247781
117.9595842,-34.71426751,127087,M001,Albany Lake Grace,Chester Pass Rd,25.49,25.49,Single,25.33,25.33,State Road,Right,1,Great Southern,312,Plantagenet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247560
117.8409014,-32.33204757,127088,H052,Brookton Hwy,Brookton-Corrigin Rd,199.5,199.5,Single,197.22,197.22,State Road,Right,8,Wheatbelt,404,Corrigin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247583
113.9570592,-25.34629397,127089,H007,North West Coastal Hwy,North West Coastal Hwy,415.52,415.52,Single,413.78,413.78,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,2160,No,No,,2,0,No,No,0,No,247803
114.2532715,-28.14949277,127090,M058,Northampton Kalbarri,George Grey Dr,50.35,50.35,Single,50.35,50.35,State Road,Left,14,Mid West-Gascoyne,513,Northampton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,427,No,No,,1,0,No,No,0,No,203544791
117.2408642,-33.0559922,127091,M031,Northam Cranbrook,Great Southern Hwy,183.39,183.39,Single,183.99,183.99,State Road,Left,8,Wheatbelt,418,Narrogin,Major Rest Area,No,,Other,Yes,No,,Unsurfaced,,,No,Yes,,3,1,Yes,No,3,Yes,247804
115.7271434,-32.84821027,127092,H057,Forrest Hwy,Forrest Hwy,33.16,33.16,Right,33.16,33.16,State Road,Right,2,South West,209,Waroona,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Asphalt Dense Graded,,No,No,,1,0,No,No,0,No,204963193
116.6361456,-31.6554583,127093,H005,Great Eastern Hwy,Great Eastern Hwy,90.51,90.51,Single,90.18,90.18,State Road,Left,8,Wheatbelt,421,Northam,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1000,No,Yes,,2,0,No,No,0,No,247651
118.7756626,-25.96980312,127094,H006,Great Northern Hwy,Great Northern Hwy,824.6,824.6,Single,818.41,818.41,State Road,Right,14,Mid West-Gascoyne,703,Meekatharra,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,5528,No,No,,2,0,No,No,0,No,247653
117.6490514,-32.37324053,127095,H052,Brookton Hwy,Brookton-Corrigin Rd,179.69,179.69,Single,177.41,177.41,State Road,Right,8,Wheatbelt,404,Corrigin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247583
122.668283,-17.81587704,127096,H006,Great Northern Hwy,Great Northern Hwy,2179.32,2179.32,Single,2187.85,2187.85,State Road,Left,6,Kimberley,1,Broome,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
116.0257723,-31.77526908,127097,H006,Great Northern Hwy,Great Northern Hwy,13.22,13.22,Single,10.05,10.05,State Road,Right,7,Metropolitan,109,Swan (C),Minor Rest Area,No,Glen Road,Main Roads,Yes,No,,,,,Yes,No,,1,0,No,No,1,No,247653
118.4874951,-26.60377326,127098,H006,Great Northern Hwy,Great Northern Hwy,744.96,744.96,Single,738.85,738.85,State Road,Left,14,Mid West-Gascoyne,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1531,No,No,,2,0,No,No,0,No,247653
119.9163626,-23.17797342,127099,M030,Marble Bar,Marble Bar Rd,27.75,27.75,Single,27.75,27.75,State Road,Right,11,Pilbara,812,East Pilbara,Minor Rest Area,No,BHP Access,Main Roads,No,No,,Unsurfaced,,,No,No,,3,0,No,No,0,No,247781
118.8031186,-22.05390472,127100,H006,Great Northern Hwy,Great Northern Hwy,1396.5,1396.5,Single,1389.39,1389.39,State Road,Left,11,Pilbara,812,East Pilbara,Heavy Vehicle Rest Area,No,Gibba Flats,Main Roads,No,No,,Surfaced,Two Coat Seal,4481,No,No,,3,0,No,No,0,No,247653
114.7827565,-28.97705799,127101,H004,Brand Hwy,Brand Hwy,340.5,340.5,Single,338.35,338.35,State Road,Right,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1472,No,Yes,,1,0,No,No,1,No,247578
125.8306933,-32.09017195,127102,H003,Eyre Hwy,Eyre Hwy,409.69,409.69,Single,409.45,409.45,State Road,Left,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247631
119.8297366,-21.16576768,127103,M030,Marble Bar,Marble Bar Rd,288.7,288.7,Single,290.97,290.97,State Road,Left,11,Pilbara,812,East Pilbara,Heavy Vehicle Rest Area,No,Marble Bar Airport,Main Roads,No,No,,Surfaced,Two Coat Seal,3977,No,No,,4,0,No,No,0,No,247781
119.2355704,-33.09526835,127104,M037,Collie Lake King,Newdegate Ravensthorpe Rd,348.13,348.13,Single,313.18,313.18,State Road,Left,8,Wheatbelt,311,Lake Grace,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247616
115.7800387,-34.36415684,127105,M008,Vasse,Vasse Hwy,102.73,102.73,Single,102.73,102.73,State Road,Left,2,South West,216,Nannup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,1,No,247861
116.9209913,-28.33453223,127106,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,237.8,237.8,Single,238.14,238.14,State Road,Right,14,Mid West-Gascoyne,707,Yalgoo,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,126,No,No,,1,0,No,No,0,No,247642
117.8182266,-31.62294864,127107,H005,Great Eastern Hwy,Great Eastern Hwy,209.4,209.4,Single,210.06,210.06,State Road,Right,8,Wheatbelt,409,Kellerberrin,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1800,No,Yes,,3,0,No,No,2,No,247651
116.6164709,-20.8478453,127108,H007,North West Coastal Hwy,North West Coastal Hwy,1079.91,1079.91,Single,1075.61,1075.61,State Road,Right,11,Pilbara,814,Karratha (C),Major Rest Area,Yes,Miaree Pool,Other,No,No,,Unsurfaced,,,Yes,Yes,,1,0,No,No,1,Yes,247803
128.7167961,-31.72115523,127109,H003,Eyre Hwy,Eyre Hwy,691.89,691.89,Single,691.42,691.42,State Road,Left,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247631
117.9873126,-31.58157356,127110,H005,Great Eastern Hwy,Great Eastern Hwy,226.49,226.49,Single,227.15,227.15,State Road,Right,8,Wheatbelt,409,Kellerberrin,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,500,No,No,,2,0,No,No,0,No,247651
118.1077616,-31.88539562,127111,M041,York Merredin,Bruce Rock Quairading Rd,140.26,140.26,Single,140.62,140.62,State Road,Right,8,Wheatbelt,403,Bruce Rock,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,600,No,No,,1,0,No,No,0,No,247884
115.741849,-32.81601181,127112,H057,Forrest Hwy,Forrest Hwy,28.83,28.83,Left,28.83,28.83,State Road,Left,2,South West,209,Waroona,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,Powered Site,8,4,Yes,No,2,Yes,204963193
121.4364395,-30.58749646,127113,H049,Goldfields Hwy,Goldfields Hwy,93.9,93.9,Single,93.63,93.63,State Road,Left,5,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247645
115.4647739,-30.62781208,127114,H004,Brand Hwy,Brand Hwy,123.85,123.85,Single,121.14,121.14,State Road,Right,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,650,No,Yes,,1,0,No,No,0,No,247578
120.8361449,-28.02063275,127115,H049,Goldfields Hwy,Goldfields Hwy,423.62,423.62,Single,423.35,423.35,State Road,Right,5,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,Yes,No,,Unsurfaced,,,No,No,,0,0,No,No,0,No,247645
119.2159753,-20.66018692,127116,M030,Marble Bar,Marble Bar Rd,392.43,392.43,Single,394.12,394.12,State Road,Right,11,Pilbara,812,East Pilbara,Minor Rest Area,No,Carlindie East,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247781
115.1140732,-34.12687352,127117,H043,Bussell Hwy,Bussell Hwy,117.66,117.66,Single,118.99,118.99,State Road,Right,2,South West,201,Augusta - Margaret River,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247595
115.5653302,-22.1115043,127118,H007,North West Coastal Hwy,North West Coastal Hwy,889.45,889.45,Single,885.25,885.25,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,Mt. Minnie,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
115.587256,-33.48090755,127119,H043,Bussell Hwy,Bussell Hwy,17.03,17.03,Left,16.96,16.96,State Road,Left,2,South West,206,Capel,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,Yes,No,,2,0,No,No,1,Yes,247595
114.0152015,-23.75270674,127120,H007,North West Coastal Hwy,North West Coastal Hwy,619.67,619.67,Single,615.47,615.47,State Road,Left,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,270,Yes,No,,3,0,No,No,1,Yes,247803
120.5392575,-27.59490264,127121,H049,Goldfields Hwy,Goldfields Hwy,484.78,484.78,Single,484.51,484.51,State Road,Left,5,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247645
115.2709352,-22.74679992,127122,H007,North West Coastal Hwy,North West Coastal Hwy,805.69,805.69,Single,801.49,801.49,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,,No,No,,2,0,No,No,0,No,247803
126.2294417,-18.75009009,127123,H006,Great Northern Hwy,Great Northern Hwy,2632.18,2632.18,Single,2640.71,2640.71,State Road,Left,6,Kimberley,2,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
128.0550129,-17.29773193,127124,H006,Great Northern Hwy,Great Northern Hwy,2944.5,2944.5,Single,2945,2945,State Road,Left,6,Kimberley,2,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
116.07051,-31.84462272,127125,H033,Toodyay Rd,Toodyay Rd,5.58,5.58,Single,5.58,5.58,State Road,Right,7,Metropolitan,109,Swan (C),Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,2,0,No,No,0,No,247859
118.9902463,-28.00837785,127126,M069,Mt Magnet Leinster Rd,Mt Magnet Sandstone Rd,122.87,122.87,Single,122.87,122.87,State Road,Right,14,Mid West-Gascoyne,701,Sandstone,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,770,No,No,,2,0,No,No,0,No,279527004
116.2594684,-33.67647605,127127,M013,Donnybrook Kojonup,Donnybrook Kojonup Rd,50.87,50.87,Single,50.87,50.87,State Road,Left,2,South West,218,Boyup Brook,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,0,0,No,No,0,No,247624
115.7175994,-28.79276158,127128,M039,Wubin Mullewa,Mullewa Wubin Rd,183.41,183.41,Single,183.44,183.44,State Road,Right,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,195,No,No,,1,0,No,No,0,No,247883
125.4854972,-32.2697461,127129,H003,Eyre Hwy,Eyre Hwy,371.06,371.06,Single,370.82,370.82,State Road,Right,5,Goldfields - Esperance,603,Dundas,Roadhouse,No,Caiguna,Other,No,No,,Surfaced,Two Coat Seal,1500,Yes,Yes,,1,1,No,No,0,No,247631
115.0067778,-28.71765998,127130,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,41.06,41.06,Single,41.91,41.91,State Road,Left,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,342,No,Yes,,1,0,No,No,0,No,247642
118.9278722,-26.47300497,127131,H049,Goldfields Hwy,Goldfields Hwy,747.01,747.01,Single,741.86,741.86,State Road,Right,5,Goldfields - Esperance,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247645
115.0210013,-33.85786521,127132,M043,Caves,Caves Rd,49.66,49.66,Single,49.66,49.66,State Road,Left,2,South West,201,Augusta - Margaret River,Minor Rest Area,No,,Shared,Yes,No,,Surfaced,Asphalt Dense Graded,,No,Yes,,0,0,No,No,0,No,247606
116.8400365,-31.27381853,127133,M032,Northam Pithara,Northam Pithara Rd,48.31,48.31,Single,47.98,47.98,State Road,Left,8,Wheatbelt,408,Goomalling,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,800,No,Yes,,0,0,No,No,2,No,247805
117.0011357,-21.12678139,127134,M065,Manuwarra Red Dog Hwy,Manuwarra Red Dog Hwy,46.47,46.47,Single,46.47,46.47,State Road,Left,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,0,0,No,No,0,No,20009039
117.328988,-32.04169237,127135,M041,York Merredin,Quairading York Rd,59.6,59.6,Single,59.98,59.98,State Road,Right,8,Wheatbelt,424,Quairading,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,800,No,Yes,,1,0,No,No,0,No,247884
116.157567,-31.8142718,127136,H033,Toodyay Rd,Toodyay Rd,14.85,14.85,Single,14.85,14.85,State Road,Left,7,Metropolitan,109,Swan (C),Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,3,0,No,No,0,No,247859
115.3662462,-33.66212574,127137,H043,Bussell Hwy,Bussell Hwy,48.33,48.33,Left,48.26,48.26,State Road,Left,2,South West,205,Busselton (C),Minor Rest Area,No,,Other,Yes,No,,Surfaced,Asphalt Dense Graded,,No,No,,0,0,No,No,0,No,247595
128.382858,-16.1332904,127138,H006,Great Northern Hwy,Great Northern Hwy,3098.52,3098.52,Single,3099.11,3099.11,State Road,Left,6,Kimberley,4,Wyndham - East Kimberley,Minor Rest Area,No,Dunham River,Main Roads,No,Yes,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
116.337247,-32.21742982,127139,H052,Brookton Hwy,Brookton Hwy,37.67,37.67,Single,37.8,37.8,State Road,Left,8,Wheatbelt,401,Beverley,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247583
120.3276499,-31.20249948,127140,H005,Great Eastern Hwy,Great Eastern Hwy,464.75,464.75,Single,464.69,464.69,State Road,Right,5,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247651
117.8575501,-28.06709187,127141,M069,Mt Magnet Leinster Rd,Mt Magnet Sandstone Rd,0.91,0.91,Single,0.91,0.91,State Road,Left,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,800,No,No,,1,0,No,No,0,No,279527004
116.3986339,-31.1081668,127142,M056,Wongan Hills Calingiri,Wongan Hills Calingiri West Rd,44.98,44.98,Single,44.98,44.98,State Road,Right,8,Wheatbelt,517,Victoria Plains,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1200,No,No,,2,0,No,No,0,No,247882
115.7428545,-33.89598611,127143,M008,Vasse,Vasse Hwy,47.3,47.3,Single,47.3,47.3,State Road,Left,2,South West,216,Nannup,Major Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247861
117.3676777,-28.19381986,127144,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,285.83,285.83,Single,286.17,286.17,State Road,Right,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,240,No,No,,1,0,No,No,0,No,247642
115.716929,-33.17843609,127145,H057,Forrest Hwy,Forrest Hwy,70.64,70.64,Left,70.64,70.64,State Road,Left,2,South West,211,Harvey,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,0,0,No,No,1,No,204963193
113.980783,-23.70926021,127146,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,6.07,6.07,Single,6.07,6.07,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,921,No,No,,1,0,No,No,0,No,247789
118.5896862,-26.42286233,127147,H006,Great Northern Hwy,Great Northern Hwy,767.9,767.9,Single,761.71,761.71,State Road,Right,14,Mid West-Gascoyne,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,2944,No,No,,1,0,No,No,0,No,247653
122.0701119,-32.07812828,127148,H003,Eyre Hwy,Eyre Hwy,31.49,31.49,Single,31.49,31.49,State Road,Right,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,2,0,No,No,0,No,247631
118.7665901,-33.95312947,127149,M005,Broomehill Jerramungup,Gnowangerup Jerramungup Rd,115.73,115.73,Single,115.82,115.82,State Road,Left,1,Great Southern,318,Jerramungup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247585
115.6474914,-21.97101645,127150,H007,North West Coastal Hwy,North West Coastal Hwy,908.6,908.6,Single,904.4,904.4,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
124.6717532,-17.90468302,127151,H006,Great Northern Hwy,Great Northern Hwy,2416.66,2416.66,Single,2425.19,2425.19,State Road,Right,6,Kimberley,3,Derby - West Kimberley,Heavy Vehicle Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
125.1313159,-17.1194735,127152,M012,Gibb River,Derby Gibb River Rd,176.72,176.72,Single,176.72,176.72,State Road,Left,6,Kimberley,3,Derby - West Kimberley,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,,,No,No,,No,247644
116.3617179,-30.49262529,127153,H923,Old Great Northern Hwy (Miling),Old Great Northern Hwy (Miling),0.6,0.6,Single,0.6,0.6,State Road,Right,8,Wheatbelt,510,Moora,Minor Rest Area,No,,Main Roads,No,No,,,,,Yes,No,,1,0,No,No,1,No,535675970
115.7308299,-33.05498073,127154,H057,Forrest Hwy,Forrest Hwy,56.75,56.75,Left,56.75,56.75,State Road,Left,2,South West,211,Harvey,Major Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,4,0,No,No,2,No,204963193
118.4703396,-32.98456245,127155,M017,Gorge Rock Lake Grace,Kulin Lake Grace Rd,88.77,88.77,Single,88.48,88.48,State Road,Left,8,Wheatbelt,311,Lake Grace,Minor Rest Area,No,North Lake Grace School Site,Main Roads,No,No,Y,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247649
115.7101184,-31.00091449,127156,H004,Brand Hwy,Brand Hwy,74.36,74.36,Single,71.65,71.65,State Road,Left,14,Mid West-Gascoyne,507,Gingin,Minor Rest Area,No,Regans Ford,Main Roads,Yes,No,,Unsurfaced,,1013,Yes,No,,4,0,No,No,1,No,247578
117.8677482,-22.96379817,127157,M051,Paraburdoo Tom Price,Tom Price Rd,92.65,92.65,Single,92.65,92.65,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247812
116.5146417,-32.27221515,127158,H052,Brookton Hwy,Brookton Hwy,56.07,56.07,Single,56.2,56.2,State Road,Left,8,Wheatbelt,401,Beverley,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247583
117.3219679,-34.07403504,127159,H001,Albany Hwy,Albany Hwy,285.83,285.83,Single,285.42,285.42,State Road,Left,1,Great Southern,310,Kojonup,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,1,0,No,No,0,No,247561
118.2833256,-34.78036036,127160,H008,South Coast Hwy,South Coast Hwy,49.54,49.54,Single,49.54,49.54,State Road,Right,1,Great Southern,302,Albany (C),Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,1,0,No,No,0,No,247842
116.4502523,-29.79809101,127161,M039,Wubin Mullewa,Mullewa Wubin Rd,39.07,39.07,Single,39.05,39.05,State Road,Right,14,Mid West-Gascoyne,514,Perenjori,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,360,No,Yes,,1,0,No,No,0,No,247883
117.8137121,-28.47622279,127162,H006,Great Northern Hwy,Great Northern Hwy,502.58,502.58,Single,497.66,497.66,State Road,Left,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,898,No,No,,2,0,No,No,0,No,247653
115.4431048,-22.60167833,127163,H007,North West Coastal Hwy,North West Coastal Hwy,830.46,830.46,Single,826.26,826.26,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
117.3274112,-32.04165981,127164,M041,York Merredin,Quairading York Rd,59.45,59.45,Single,59.83,59.83,State Road,Left,8,Wheatbelt,424,Quairading,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,800,No,Yes,,1,0,No,No,0,No,247884
118.7002993,-22.6679142,127165,M062,Karijini Dr,Karijini Dr,0.14,0.14,Single,0.14,0.14,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,Yes,Yes,,8,0,No,No,2,Yes,247746
118.1946702,-20.77222512,127166,H007,North West Coastal Hwy,North West Coastal Hwy,1264.8,1264.8,Single,1260.5,1260.5,State Road,Right,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
118.2004772,-31.50569099,127167,H005,Great Eastern Hwy,Great Eastern Hwy,249.34,249.34,Single,249.91,249.91,State Road,Right,8,Wheatbelt,414,Merredin,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,600,No,No,,2,0,No,No,0,No,247651
113.7973962,-25.05152078,127168,H007,North West Coastal Hwy,North West Coastal Hwy,451.96,451.96,Single,450.22,450.22,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,3200,No,No,,3,0,No,No,0,No,247803
116.4425052,-29.73815427,127169,M039,Wubin Mullewa,Mullewa Wubin Rd,45.94,45.94,Single,45.92,45.92,State Road,Right,14,Mid West-Gascoyne,514,Perenjori,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,480,No,No,,1,0,No,No,0,No,247883
117.5809777,-32.37095397,127170,H052,Brookton Hwy,Brookton-Corrigin Rd,172,172,Single,170.82,170.82,State Road,Left,8,Wheatbelt,404,Corrigin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247583
121.426693,-30.78496634,127171,H005,Great Eastern Hwy,Great Eastern Hwy,585.99,585.99,Left,585.82,585.82,State Road,Left,5,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,Yes,Yes,,1,0,No,No,2,Yes,247651
123.740508,-17.6340862,127172,H006,Great Northern Hwy,Great Northern Hwy,2306.45,2306.45,Single,2314.98,2314.98,State Road,Left,6,Kimberley,3,Derby - West Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,1,,No,No,,No,247653
